username,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
JGamer,6.757894736842105,6.588235294117647,6.948717948717949,7.162393162393163,6.225,6.489795918367347,,6.5,6.0,6.928571428571429,6.821428571428571,7.388888888888889,7.518518518518518,6.73404255319149,6.75,7.113207547169812,6.833333333333333,7.007042253521127,7.096774193548387
MiNiSoTaN,7.535714285714286,7.555555555555555,7.214285714285714,7.796610169491525,7.45,7.59375,,7.444444444444445,,7.428571428571429,6.0,8.10344827586207,8.052631578947368,7.078947368421052,7.25,7.111111111111111,,7.766666666666667,7.9
HanaAkari,7.897183098591553,7.843333333333333,7.572972972972974,7.890967741935484,8.08,7.943859649122809,,7.742857142857143,,7.800000000000001,8.02,7.985714285714287,7.965079365079365,7.67022900763359,7.595652173913043,7.62421052631579,,7.935000000000002,7.741176470588235
Iero,6.983916083916084,7.098566308243727,7.074626865671642,7.344354838709677,6.422222222222223,6.9,7.5,6.794117647058823,7.433333333333334,6.966336633663366,7.661764705882353,7.428571428571429,7.636363636363637,6.786842105263157,7.055744680851063,7.361788617886178,7.2105263157894735,7.088888888888889,7.024590163934426
Aetherys117,7.871153846153846,7.995384615384616,7.750574712643678,7.905982905982907,7.7105263157894735,7.96875,,8.275,,7.79090909090909,9.0,7.993023255813953,8.0859375,7.814999999999999,7.925423728813559,7.729787234042552,9.0,7.8369230769230755,7.941379310344828
lVx2l,8.157723577235775,7.826436781609196,7.63015873015873,8.551818181818186,7.590697674418606,7.688461538461539,8.0,8.8,8.8,8.266666666666666,7.909090909090907,8.623913043478261,8.566,7.87563025210084,8.112244897959187,7.819469026548671,8.933333333333332,8.135000000000002,8.6625
Sclane,6.737575757575759,6.6394366197183095,7.590566037735853,7.307486631016041,6.366666666666667,6.969672131147542,,6.03,10.0,8.3,7.6,6.310588235294118,7.164772727272728,6.949999999999999,7.674999999999999,7.329687499999999,7.8,6.353225806451613,5.935897435897435
Wilza,8.681818181818182,8.76923076923077,7.186046511627907,8.471698113207546,7.833333333333333,8.588235294117647,,10.0,6.0,9.333333333333334,7.428571428571429,8.846153846153847,8.96774193548387,7.48936170212766,8.625,7.229166666666667,8.8,8.785714285714286,7.666666666666667
29ro,6.147058823529412,6.0,5.791044776119403,6.318181818181818,5.380952380952381,6.153846153846154,,6.75,,6.666666666666667,6.8,6.838709677419355,6.470588235294118,6.3125,5.666666666666667,6.08,6.0,6.125,6.846153846153846
MattSweatshirT,5.054054054054054,4.958823529411765,5.201086956521739,5.830409356725146,5.0,4.9,,6.0,6.428571428571429,5.852941176470588,5.5227272727272725,6.041666666666667,6.483333333333333,5.798611111111111,5.480263157894737,5.704225352112676,6.0,5.895061728395062,6.043478260869565
nashyyyy,7.813953488372093,7.190476190476191,7.276923076923077,8.026315789473685,6.857142857142857,7.666666666666667,,7.0,,8.833333333333334,6.666666666666667,8.3,8.2,7.623188405797101,8.416666666666666,7.547169811320755,8.0,7.9655172413793105,8.636363636363637
iAmApiano,7.702777777777778,7.477777777777778,7.712068965517242,8.170833333333333,7.8,7.550000000000001,,8.071428571428571,,7.5,7.5,8.12972972972973,8.22972972972973,8.110000000000001,7.384615384615385,8.154838709677419,,7.978260869565218,7.916666666666667
ShadyChuck,7.835497835497833,7.677343750000001,7.724401913875594,8.088481675392668,7.503125,7.684615384615382,0.6,8.2,7.575,8.276190476190475,8.091666666666667,7.873134328358209,8.311940298507466,7.540909090909094,8.048913043478258,7.87113402061856,7.780645161290323,7.783064516129031,7.9727272727272736
sonicYa,7.13012048192771,6.52439024390244,7.101754385964912,7.83,7.123076923076923,7.176744186046511,,6.85,8.1,7.833333333333333,8.1,7.384615384615384,7.55,7.663333333333334,7.03921568627451,7.6875,5.492857142857143,7.660526315789474,8.10625
Fountainstand,7.555555555555555,7.660714285714286,7.236363636363636,7.617647058823529,6.930232558139535,7.767441860465116,,7.909090909090909,6.882352941176471,6.416666666666667,7.230769230769231,7.962264150943396,7.872340425531915,7.337837837837838,7.4,7.225352112676056,6.666666666666667,7.915492957746479,7.315789473684211
CryingLad,7.331428571428572,8.055000000000001,7.626829268292682,7.653658536585367,6.929411764705883,7.024390243902441,,6.955555555555556,9.4,4.6,8.94,8.0,7.742857142857143,7.29047619047619,6.491666666666667,7.917283950617285,6.123076923076922,8.22,5.949999999999999
leesonTV,6.648648648648648,6.913043478260869,5.783783783783784,6.78125,5.130434782608695,6.111111111111111,,5.545454545454546,,7.333333333333333,4.0,6.631578947368421,6.739130434782608,6.083333333333333,6.565217391304348,6.694444444444445,,6.566037735849057,7.2
Satan66,7.5328767123287665,7.534090909090909,7.469841269841269,7.4185185185185185,6.25,7.496296296296295,,6.888888888888889,5.428571428571429,8.966666666666667,7.8,7.521212121212121,6.991666666666666,6.573134328358209,7.174193548387097,6.996969696969695,7.416666666666667,7.586666666666666,7.268750000000001
JustYui,3.944954128440367,2.9245283018867925,3.5046296296296298,3.865079365079365,2.825,2.9626168224299065,,0.6666666666666666,1.6666666666666667,3.111111111111111,4.352941176470588,3.3220338983050848,2.7241379310344827,3.7,3.612244897959184,3.8680555555555554,3.75,4.326923076923077,1.5
oOSiFeROo,7.809701492537314,7.953125,7.796875,8.077777777777778,7.666666666666667,8.0,,7.575,,8.166666666666666,7.5,7.579365079365079,7.77906976744186,7.904411764705882,7.945454545454545,7.956521739130435,8.181818181818182,7.784615384615384,7.957142857142857
pereni,5.587378640776699,6.770833333333333,5.477777777777778,6.980597014925372,3.6222222222222222,5.678461538461539,,6.05,,3.7,5.8,7.296666666666667,7.431034482758621,4.493150684931507,5.03125,6.366666666666666,6.766666666666668,6.253448275862069,7.692307692307692
Bubblesssssss,5.11326860841424,5.523809523809524,4.665116279069768,5.952029520295203,3.027027027027027,5.177514792899408,1.0,4.527272727272727,5.625,5.1454545454545455,5.137931034482759,5.845528455284553,6.56,5.445378151260504,5.346153846153846,5.552631578947368,5.7727272727272725,5.1257861635220126,5.490566037735849
daseito,6.157608695652174,6.212765957446808,6.040697674418604,6.7620000000000005,4.5625,6.258928571428571,6.0,5.852941176470588,6.8,7.194444444444445,6.0,6.928,6.9925,5.745901639344262,7.125,6.53125,6.933333333333334,5.895121951219512,6.183333333333334
beanwolf,6.463768115942029,6.56,6.291005291005291,7.022857142857143,5.254237288135593,6.470149253731344,,6.375,6.913043478260869,6.964285714285714,6.36,6.848101265822785,7.402777777777778,6.416,6.6138613861386135,6.833333333333333,6.818181818181818,6.843478260869565,7.1875
RulerofPie,7.319444444444445,7.272727272727272,7.076923076923077,7.754098360655738,6.923076923076923,7.0212765957446805,,7.272727272727272,8.0,6.875,9.5,7.384615384615385,7.5,6.472222222222222,6.75,6.925925925925926,9.0,7.4,7.8
lizeo,5.953658536585365,6.365957446808512,5.736641221374046,6.051923076923079,4.954166666666667,6.508771929824562,2.2666666666666666,6.7,6.0,7.459999999999999,8.34,4.888235294117647,5.535714285714286,5.75104166666667,7.228571428571428,6.109876543209879,7.766666666666666,4.993589743589744,7.02
WanderingSage,6.989285714285714,6.942857142857143,6.508474576271186,7.438461538461539,6.0600000000000005,6.121428571428572,,6.65,,6.416666666666667,5.5,6.591666666666667,6.768421052631579,6.1692307692307695,7.3625,6.460344827586207,7.0,6.7043478260869565,7.8
ytensor,7.698979591836735,7.91578947368421,7.340425531914893,7.914027149321267,6.804878048780488,7.733766233766234,,7.217391304347826,7.25,7.952380952380952,8.1875,7.951807228915663,8.088888888888889,7.064356435643564,7.752688172043011,7.582474226804123,7.9,8.020833333333334,8.045454545454545
HidamariSeashore,7.554516129032257,7.806250000000001,7.308071278825992,7.806175771971494,6.74051094890511,7.74943181818182,5.409090909090909,6.89423076923077,7.344285714285713,7.268888888888888,7.728155339805825,7.738532110091743,7.930882352941175,7.451803278688526,7.451190476190476,7.679783393501808,7.07719298245614,7.607636363636365,7.963888888888889
fucku,7.471698113207547,7.575,7.404705882352941,7.019178082191781,6.35,7.584615384615384,,7.7125,6.3,,7.833333333333333,7.846666666666667,8.40625,6.6796875,7.670588235294117,7.423188405797101,6.7333333333333325,7.186111111111112,8.6
CountZero,7.598639455782313,7.506172839506172,7.654411764705882,7.882352941176471,6.62962962962963,7.337837837837838,,7.4,6.0,7.815789473684211,7.833333333333333,7.863636363636363,7.791666666666667,7.391891891891892,7.756756756756757,7.892307692307693,7.714285714285714,7.694915254237288,8.428571428571429
cybergami,5.875,6.074626865671642,5.56198347107438,6.664739884393064,5.88,6.489583333333333,4.846153846153846,5.226415094339623,8.0,4.2,6.083333333333333,6.835616438356165,6.626506024096385,6.427083333333333,5.767857142857143,6.793478260869565,7.214285714285714,6.178217821782178,6.2631578947368425
Protogeist,3.2421052631578946,3.1481481481481484,3.05,3.323529411764706,2.2,3.095238095238096,,3.8,3.25,3.357142857142857,3.0,3.409090909090909,3.391304347826087,2.977272727272727,3.380952380952381,2.9482758620689653,3.571428571428572,3.375,3.1666666666666665
Matheusmiranda96,5.991323210412148,6.187022900763359,6.099378881987578,6.5139186295503215,5.080459770114943,6.159600997506234,,6.150943396226415,6.85,5.492063492063492,6.370967741935484,6.560509554140127,6.493589743589744,5.993951612903226,6.153225806451613,6.702479338842975,6.425,6.333333333333333,6.296875
Zaugr,5.62280701754386,6.232323232323233,6.380952380952381,6.747967479674797,6.666666666666667,6.255813953488372,,6.933333333333334,6.0,6.0625,6.333333333333333,6.115384615384615,6.368421052631579,6.481481481481482,6.056818181818182,7.161290322580645,7.666666666666667,5.866666666666666,5.833333333333333
Drakmalar,2.709302325581396,2.732558139534884,2.7,2.885496183206107,2.6666666666666665,2.7916666666666665,,2.4642857142857144,2.6666666666666665,2.821428571428572,2.888888888888889,2.696428571428572,2.775,2.8823529411764706,2.6842105263157894,2.892857142857143,3.0,2.732558139534884,2.655172413793104
Scumpus,0.1696969696969697,0.1403508771929824,0.2945205479452055,0.0909090909090909,0.0,0.086734693877551,4.5,0.5333333333333333,0.0,0.0,3.333333333333333,0.1694915254237288,0.0,0.2054794520547945,0.2666666666666666,0.1764705882352941,0.0,0.0,0.0
mimicodots,6.517679558011049,6.135483870967742,6.127272727272726,7.211578947368425,5.227659574468084,6.294067796610168,,7.458333333333333,6.0,6.051612903225807,6.594444444444445,7.527450980392158,7.677272727272727,6.579824561403509,6.180916030534352,7.181111111111111,6.641666666666666,7.220000000000001,7.110714285714285
JULESWK,5.898255813953488,5.811224489795919,6.210628019323671,6.489138576779026,5.741935483870968,5.779310344827586,,6.4324324324324325,7.0625,5.08,6.227272727272728,6.579166666666667,7.0,6.322857142857143,5.6625,6.569832402234637,5.617647058823529,6.659863945578231,7.0
Necokeniii,3.758928571428572,3.836065573770492,3.891304347826087,4.010204081632653,4.461538461538462,3.4871794871794872,,3.2857142857142856,,4.0,3.869565217391304,3.581395348837209,3.967741935483871,4.0344827586206895,3.696969696969697,4.096774193548387,4.086956521739131,3.85,4.142857142857143
APortInAnyStorm,3.0,3.15625,3.198830409356725,3.787878787878788,2.935897435897436,3.0076335877862594,,4.25,3.333333333333333,3.0476190476190474,3.733333333333333,3.764705882352941,3.85,3.2317880794701987,3.12,3.4214876033057853,3.5,3.523809523809524,3.6
YildirimBuyucusu,7.422321428571427,7.398666666666668,7.154146341463413,7.746511627906977,6.649523809523807,7.204444444444444,7.5,7.271428571428572,,7.15,8.049999999999999,7.6,8.254166666666666,7.091160220994476,7.392857142857141,7.446846846846847,8.5,7.728813559322034,8.14
RaizuJi,8.43181818181818,7.712903225806452,8.524999999999997,8.320879120879118,7.328571428571428,8.054347826086955,,8.823076923076924,8.966666666666667,8.957142857142857,8.325,8.753846153846153,9.185365853658537,8.015714285714285,8.965000000000002,8.560273972602737,9.4,8.533962264150945,9.2375
ChargingCarnifex,5.6864406779661,6.6571428571428575,5.767708333333334,7.114754098360655,4.7631578947368425,5.467647058823529,,6.0,8.0,6.818181818181818,7.279999999999999,7.1117647058823525,7.142857142857143,6.0680412371134,6.514705882352941,6.821999999999999,5.126666666666667,6.079166666666668,8.5
TheGruesomeGoblin,6.614007782101167,6.926315789473684,6.566745283018868,6.826335877862595,5.3025,6.746982758620689,,5.715189873417722,7.34375,6.088235294117647,6.558823529411765,7.315322580645161,7.19453125,6.461267605633803,6.80859375,7.045454545454545,6.925531914893616,6.834782608695652,6.853191489361703
TheAnimeBingeWatcher,5.422666666666666,5.553398058252427,5.103260869565218,6.076650943396227,3.2962962962962963,5.0146103896103895,0.0,5.447368421052632,6.59375,5.104651162790698,5.330508474576271,5.516233766233766,5.254545454545455,5.106,5.590116279069767,4.833850931677019,5.291666666666667,5.252252252252252,5.992063492063492
DragonSlayer98,7.618965517241379,7.373333333333334,7.704123711340205,7.679787234042555,7.214285714285714,6.684444444444445,,7.875,,0.0,8.833333333333334,7.48695652173913,7.971428571428572,7.651219512195123,7.815789473684211,7.855813953488371,10.0,7.758620689655172,6.2
Jewwe,6.136363636363637,5.9375,6.169491525423729,6.981481481481482,5.25,5.444444444444445,,5.6,,5.0,5.714285714285714,6.411764705882353,6.148148148148148,6.395833333333333,6.214285714285714,6.659574468085107,5.0,5.948717948717949,6.909090909090909
IGOR,6.5,6.682291666666667,6.987288135593221,6.800865800865801,6.215686274509804,6.252808988764045,,5.8,,6.102564102564102,6.0,6.512195121951219,6.506024096385542,6.354166666666667,6.544776119402985,7.0227272727272725,7.333333333333333,6.705035971223022,6.857142857142857
DoubleEdge,6.358620689655172,6.244186046511628,6.357142857142857,6.738853503184713,5.64,6.222222222222222,,6.59375,,6.375,7.333333333333333,6.723684210526316,6.902777777777778,6.109756097560975,6.593023255813954,6.429577464788732,7.131578947368421,6.891304347826087,6.65625
DeathCounterX,6.912820512820512,6.113461538461537,7.484126984126982,7.83731343283582,7.626666666666667,6.8945945945945954,,7.5625,,3.6,7.757142857142855,8.547058823529412,8.433333333333334,7.454545454545457,6.818181818181819,7.825925925925926,8.354545454545455,7.851515151515149,7.7875
Wolfborg,6.436893203883495,6.212121212121212,6.648888888888889,6.54978354978355,6.36734693877551,6.068702290076335,1.0,6.424242424242424,6.333333333333333,6.67741935483871,6.233333333333333,6.636363636363637,7.14,6.572519083969466,6.549618320610687,6.786206896551724,6.608695652173913,6.279661016949152,6.833333333333333
FalconDreamer,7.550000000000001,6.529411764705882,7.1837837837837855,8.164583333333333,7.290909090909091,7.1000000000000005,,7.963636363636363,5.4,7.285714285714286,8.34,7.806249999999999,8.187755102040818,7.573584905660379,7.095238095238095,7.264197530864197,9.8,8.214545454545457,7.6
Kishbokai,7.116470588235295,7.914285714285714,7.61923076923077,7.532352941176471,6.967857142857143,7.591071428571429,,6.258333333333334,5.1,6.1,8.2625,7.317391304347827,7.332608695652174,7.252542372881356,6.25,8.297058823529412,6.1,7.6353846153846145,6.7
Henway,6.287292817679558,6.445544554455446,6.378947368421053,6.576419213973799,5.894736842105263,6.4,,5.473684210526316,6.0,6.758620689655173,6.97872340425532,6.386666666666667,6.584269662921348,6.305555555555555,6.660377358490566,6.677966101694915,6.606060606060606,6.427480916030534,6.333333333333333
KuZkan557,6.956,7.902272727272727,6.779999999999999,8.090909090909092,6.331147540983607,7.123943661971831,,7.8,5.0,6.566666666666666,6.875,9.075,7.8076923076923075,6.656435643564356,6.3950000000000005,7.244827586206897,9.0,7.481818181818182,8.6
c6nceal,1.6904761904761905,2.0625,1.292857142857143,2.605555555555556,1.162790697674419,0.7903225806451613,,,,0.0,0.0,4.8,5.2631578947368425,1.3111111111111111,2.0,1.318367346938775,1.2428571428571429,3.8375,
Pockeyramune919,7.77642857142857,7.696842105263159,7.654666666666666,8.027659574468085,7.175000000000001,7.497333333333333,,7.783333333333334,7.5875,7.888888888888886,7.483333333333333,8.216216216216214,8.1,7.758333333333334,7.867368421052633,8.462068965517243,8.0,7.639024390243902,8.700000000000001
ChillLaChill,7.8125,7.409722222222222,7.8125,7.948453608247423,8.5,7.3,,6.916666666666667,,7.431818181818182,8.75,8.0,7.897058823529412,7.368421052631579,7.305555555555555,8.41304347826087,9.0,7.855555555555555,8.4375
Xelrog,5.719626168224299,5.58252427184466,5.979166666666667,6.39344262295082,6.428571428571429,6.047619047619048,2.7333333333333334,6.555555555555555,4.444444444444445,7.142857142857143,,7.529411764705882,6.7368421052631575,5.9,5.608695652173913,6.357142857142857,6.0,6.025,8.333333333333334
aabir,4.732450331125827,4.561428571428571,4.207333333333333,5.768032786885246,2.7710843373493974,4.911764705882353,0.0,4.7620689655172415,,5.092307692307692,5.68,4.39375,5.4125,4.783898305084746,5.154166666666667,5.327868852459017,6.623076923076923,4.965432098765432,6.581481481481481
Etyo,6.02027027027027,6.464285714285714,6.018518518518518,7.01,4.821428571428571,5.260869565217392,,6.75,5.5,4.818181818181818,6.8125,7.0875,6.765625,6.485294117647059,6.8088235294117645,7.011904761904762,6.166666666666667,6.403225806451613,6.666666666666667
IanKal,0.217391304347826,0.3571428571428571,0.0,0.0,0.0,0.0,,1.6666666666666667,,0.0,,0.0,0.2941176470588235,0.0,0.5555555555555556,0.0,,0.2439024390243902,0.0
anjalit21,7.865079365079365,7.933333333333334,8.106741573033707,8.394444444444444,6.875,7.855263157894737,,7.5,6.0,8.375,7.65625,8.080645161290322,8.416666666666666,8.112676056338028,7.6875,8.362068965517242,8.555555555555555,8.041666666666666,8.5
InkSpider,6.21111111111111,6.668181818181818,7.027118644067797,7.016470588235294,7.25,6.217391304347826,0.1,6.926666666666667,6.833333333333333,4.873684210526315,7.85,7.6878787878787875,7.246808510638298,7.629411764705882,5.7510204081632645,8.1,7.7,6.7,7.178571428571429
TheIndianRemix,7.099033816425121,6.992481203007519,6.794573643410852,7.435897435897436,6.786885245901639,7.005681818181818,,7.275,,6.541666666666667,,7.602564102564102,7.26,6.848484848484849,7.076923076923077,6.760869565217392,,6.984126984126984,7.275
Epileeef,6.086956521739131,6.1923076923076925,4.492424242424242,6.8933333333333335,2.671875,5.195652173913044,,3.7142857142857135,,5.909090909090909,4.0,7.0,6.869047619047619,4.195652173913044,6.413043478260869,5.775862068965517,4.5,6.17,5.75
Bvitriak,6.852409638554217,6.911242603550296,6.323369565217392,7.491666666666666,5.971428571428572,6.482352941176471,,6.307692307692308,3.0,7.344827586206897,8.0,7.269230769230769,7.35632183908046,6.582608695652174,7.116071428571429,6.980645161290322,6.818181818181818,7.098958333333333,7.613636363636363
rafasc33,5.266265060240964,5.738596491228071,5.484375,5.599242424242425,3.9578947368421047,5.372580645161291,,3.882352941176471,,3.928571428571429,6.5,5.402222222222222,5.5640625,4.881818181818182,5.166666666666667,5.56,6.0,5.112698412698413,5.041666666666667
Jurass,7.330357142857143,7.195652173913044,6.402777777777778,7.17910447761194,5.142857142857143,7.171428571428572,,6.911764705882353,5.0,8.214285714285714,7.5,7.671052631578948,7.708333333333333,6.090909090909091,8.015625,7.1,5.75,7.191176470588236,7.722222222222222
BurunoLEL,5.628865979381444,5.177777777777778,5.833333333333333,6.318181818181818,5.222222222222222,6.084745762711864,1.0,6.333333333333333,7.5,4.363636363636363,5.5,6.51063829787234,5.9523809523809526,5.542857142857143,5.257142857142857,6.140350877192983,2.4,6.446428571428571,7.1
ElicePhilips,6.822058823529412,6.762499999999998,6.692857142857143,7.045360824742267,6.957142857142856,6.87017543859649,,6.385714285714286,9.85,7.515384615384614,6.8,7.148717948717949,7.289090909090909,6.96530612244898,6.9750000000000005,7.095121951219513,6.05,6.964102564102565,7.675
